x_from,y_from,x_to,y_to
-73.9894,40.5434,-73.9892,40.5434
-73.98,40.5522,-73.9805,40.5532
-73.9455,40.552,-73.9455,40.5522
-73.9455,40.5518,-73.9455,40.552
-74.0045,40.5333,-74.0061,40.535
-73.9455,40.5516,-73.9455,40.5518
-73.9455,40.5515,-73.9455,40.5516
-73.9781,40.5433,-73.9757,40.5433
-73.9455,40.5513,-73.9455,40.5515
-73.9455,40.5513,-73.9455,40.5513
-73.9456,40.5509,-73.9455,40.5513
-73.9456,40.5507,-73.9456,40.5509
-73.9456,40.5507,-73.9456,40.5507
-74.0045,40.5333,-74.004,40.5328
-73.9892,40.5434,-73.9851,40.5434
-73.9456,40.5506,-73.9456,40.5507
-73.9851,40.5434,-73.9781,40.5433
-73.9456,40.5502,-73.9456,40.5506
-73.9456,40.5501,-73.9456,40.5502
-73.9456,40.5501,-73.9456,40.5501
-73.9455,40.5498,-73.9456,40.5501
-73.9455,40.5495,-73.9455,40.5498
-73.9455,40.5495,-73.9455,40.5495
-73.9454,40.5492,-73.9455,40.5495
-73.9644,40.5336,-73.9665,40.5383
-73.9454,40.5489,-73.9454,40.5492
-73.9642,40.5328,-73.9644,40.5336
-73.9453,40.5486,-73.9454,40.5489
-73.9453,40.5485,-73.9453,40.5486
-73.9452,40.5483,-73.9453,40.5485
-73.9451,40.5478,-73.9452,40.5483
-73.9451,40.5477,-73.9451,40.5478
-73.9635,40.5305,-73.9642,40.5328
-73.9449,40.547,-73.9451,40.5477
-74.004,40.5328,-74.0019,40.5308
-73.9448,40.5468,-73.9449,40.547
-73.9446,40.5465,-73.9448,40.5468
-73.963,40.5287,-73.9635,40.5305
-73.9443,40.546,-73.9446,40.5465
-73.9442,40.5459,-73.9443,40.546
-73.9442,40.5459,-73.9442,40.5459
-73.9442,40.5458,-73.9442,40.5459
-73.9441,40.5457,-73.9442,40.5458
-73.9441,40.5457,-73.9441,40.5457
-73.9627,40.5275,-73.963,40.5287
-73.9626,40.5271,-73.9627,40.5275
-73.944,40.5454,-73.9441,40.5457
-73.9426,40.5469,-73.9424,40.5471
-73.9419,40.5476,-73.9419,40.5477
-73.944,40.5453,-73.944,40.5454
-73.942,40.5475,-73.9419,40.5476
-73.9423,40.5472,-73.9422,40.5472
-73.942,40.5474,-73.942,40.5475
-73.9421,40.5474,-73.942,40.5474
-73.9422,40.5472,-73.9421,40.5473
-73.9421,40.5473,-73.9421,40.5474
-73.9421,40.5474,-73.9421,40.5474
-73.9439,40.545,-73.944,40.5453
-73.9439,40.5448,-73.9439,40.545
-73.9439,40.5446,-73.9439,40.5448
-73.9439,40.5444,-73.9439,40.5446
-73.9439,40.5443,-73.9439,40.5444
-73.9617,40.5235,-73.9626,40.5271
-73.9439,40.5439,-73.9439,40.5443
-73.9223,40.5358,-73.9208,40.535
-73.9614,40.5225,-73.9617,40.5235
-73.9439,40.5436,-73.9439,40.5439
-73.9439,40.5436,-73.9439,40.5436
-73.944,40.5434,-73.9439,40.5436
-73.9236,40.5364,-73.9223,40.5358
-73.944,40.5431,-73.944,40.5434
-74.0019,40.5308,-73.9996,40.5287
-73.944,40.5429,-73.944,40.5431
-73.944,40.5429,-73.944,40.5429
-73.9249,40.5369,-73.9236,40.5364
-73.9251,40.5369,-73.9249,40.5369
-73.944,40.5428,-73.944,40.5429
-73.926,40.5372,-73.9251,40.5369
-73.9266,40.5374,-73.926,40.5372
-73.944,40.5424,-73.944,40.5428
-73.9269,40.5375,-73.9266,40.5374
-73.9273,40.5375,-73.9269,40.5375
-73.9439,40.542,-73.944,40.5424
-73.9439,40.542,-73.9439,40.542
-73.9287,40.5378,-73.9273,40.5375
-73.9439,40.5418,-73.9439,40.542
-73.9439,40.5414,-73.9439,40.5418
-73.9303,40.538,-73.9287,40.5378
-73.9439,40.5414,-73.9439,40.5414
-73.9313,40.538,-73.9303,40.538
-73.9314,40.538,-73.9313,40.538
-73.9439,40.541,-73.9439,40.5414
-73.932,40.538,-73.9314,40.538
-73.9439,40.541,-73.9439,40.541
-73.9325,40.5379,-73.932,40.538
-73.9327,40.5379,-73.9325,40.5379
-73.9331,40.5378,-73.9327,40.5379
-73.9336,40.5377,-73.9331,40.5378
-73.9996,40.5287,-73.9982,40.5274
-73.944,40.5405,-73.9439,40.541
-73.934,40.5376,-73.9336,40.5377
-73.9441,40.5401,-73.944,40.5405
-73.9441,40.54,-73.9441,40.5401
-73.935,40.5371,-73.934,40.5376
-73.9351,40.5371,-73.935,40.5371
-73.9443,40.5392,-73.9441,40.54
-73.9353,40.5369,-73.9351,40.5371
-73.9614,40.5225,-73.9541,40.5165
-73.9541,40.5165,-73.9534,40.516
-73.9359,40.5365,-73.9353,40.5369
-73.936,40.5365,-73.9359,40.5365
-73.9448,40.5372,-73.9443,40.5392
-73.9451,40.5356,-73.9448,40.5372
-73.9366,40.5359,-73.936,40.5365
-73.9982,40.5274,-73.9966,40.5261
-73.9374,40.5352,-73.9366,40.5359
-73.9376,40.535,-73.9374,40.5352
-73.9523,40.5141,-73.9534,40.516
-73.9381,40.5345,-73.9376,40.535
-73.9383,40.5342,-73.9381,40.5345
-73.9408,40.5318,-73.9383,40.5342
-73.9431,40.5294,-73.9408,40.5318
-73.9966,40.5261,-73.9956,40.5253
-73.9515,40.5129,-73.9523,40.5141
-73.9956,40.5253,-73.9941,40.5245
-73.9941,40.5245,-73.9931,40.524
-73.9731,40.5203,-73.9695,40.5209
-73.9737,40.5202,-73.9731,40.5203
-73.9739,40.5202,-73.9737,40.5202
-73.9931,40.524,-73.9909,40.5229
-73.975,40.52,-73.9739,40.5202
-73.9458,40.5037,-73.9515,40.5129
-73.9909,40.5229,-73.989,40.522
-73.9781,40.5199,-73.975,40.52
-73.989,40.522,-73.9873,40.5214
-73.9787,40.52,-73.9781,40.5199
-73.9873,40.5214,-73.9865,40.5211
-73.9865,40.5211,-73.9859,40.521
-73.9859,40.521,-73.9848,40.5207
-73.9821,40.5202,-73.9787,40.52
-73.9848,40.5207,-73.9836,40.5204
-73.9836,40.5204,-73.9821,40.5202
-74.0093,40.5174,-74.0092,40.5181
-74.0094,40.5169,-74.0093,40.5174
-74.0095,40.5164,-74.0094,40.5169
-74.0096,40.516,-74.0095,40.5164
-74.0097,40.5156,-74.0096,40.516
-74.0097,40.5156,-74.0097,40.5156
-74.0098,40.5153,-74.0097,40.5156
-74.0099,40.515,-74.0098,40.5153
-74.01,40.5147,-74.0099,40.515
-74.0101,40.5144,-74.01,40.5147
-74.0102,40.5142,-74.0101,40.5144
-74.0103,40.514,-74.0102,40.5142
-74.0103,40.5138,-74.0103,40.514
-74.0104,40.5136,-74.0103,40.5138
-74.0104,40.5134,-74.0104,40.5136
-74.0105,40.5132,-74.0104,40.5134
-74.0106,40.5131,-74.0105,40.5132
-74.0106,40.5129,-74.0106,40.5131
-74.0107,40.5128,-74.0106,40.5129
-74.0107,40.5126,-74.0107,40.5128
-74.0108,40.5125,-74.0107,40.5126
-74.0108,40.5124,-74.0108,40.5125
-74.0109,40.5122,-74.0108,40.5124
-74.0109,40.5121,-74.0109,40.5122
-74.011,40.5119,-74.0109,40.5121
-74.011,40.5118,-74.011,40.5119
-74.011,40.5118,-74.011,40.5118
-74.0111,40.5117,-74.011,40.5118
-74.0111,40.5115,-74.0111,40.5117
-74.0112,40.5114,-74.0111,40.5115
-74.0112,40.5113,-74.0112,40.5114
-74.0113,40.5111,-74.0112,40.5113
-74.0114,40.511,-74.0113,40.5111
-74.0114,40.5108,-74.0114,40.511
-74.0115,40.5106,-74.0114,40.5108
-74.0116,40.5105,-74.0115,40.5106
-74.0116,40.5103,-74.0116,40.5105
-74.0117,40.5101,-74.0116,40.5103
-74.0118,40.5099,-74.0117,40.5101
-74.0119,40.5096,-74.0118,40.5099
-74.012,40.5094,-74.0119,40.5096
-74.0121,40.5091,-74.012,40.5094
-74.0123,40.5088,-74.0121,40.5091
-74.0124,40.5084,-74.0123,40.5088
-74.0126,40.508,-74.0124,40.5084
-74.0128,40.5075,-74.0126,40.508
-73.9984,40.5115,-73.9984,40.5123
-73.9919,40.5051,-73.9917,40.505
-73.9931,40.5059,-73.9931,40.5059
-73.9917,40.505,-73.9911,40.5045
-73.9911,40.5045,-73.9911,40.5044
-73.9934,40.5061,-73.9936,40.5068
-73.9931,40.5059,-73.9919,40.5051
-73.9904,40.5037,-73.9911,40.5044
-73.9895,40.5023,-73.9904,40.5037
-73.9887,40.5008,-73.9895,40.5023
-73.9844,40.5046,-73.984,40.5052
